Date,RequestedQTY,GoodsIssuedQTY,InvoicedQTY,PDO number,req_Illy,req_Teddy,req_Thun,req_other,inv_Illy,inv_Teddy,inv_Thun,inv_other,req_ThunB2B,req_ThunB2C,req_ThunB2B_AA,req_ThunB2B_PP,req_ThunB2B_Sorter,req_ThunB2B_Sort_BVB,req_ThunB2B_Sort_SM,req_ThunB2B_SortSM_10more_no,req_ThunB2B_SortSM_10more_yes,Thun_PDOs,req_BowlPros,inv_BowlPros,AVGperPDO_Thun_ReqQ,AVGperPDO_Thun_SKU,AVGperPDOThunB2B_ReqQ,AVGperPDOThunB2B_InvQ,AVGperPDOThunB2B_SKU,AVGperPDOThunB2B_PDOs,AVGperPDOThunB2C_ReqQ,AVGperPDOThunB2C_InvQ,AVGperPDOThunB2C_SKU,AVGperPDOThunB2C_PDOs,AVGperPDOThunB2Bsort_ReqQ,AVGperPDOThunB2Bsort_InvQ,AVGperPDOThunB2Bsort_SKU,ThunB2Bsort_PDOs,AVGperPDOThunB2Bpp_ReqQ,AVGperPDOThunB2Bpp_InvQ,AVGperPDOThunB2Bpp_SKU,ThunB2Bpp_PDOs,AVGperPDOThunB2Baa_ReqQ,AVGperPDOThunB2Baa_InvQ,AVGperPDOThunB2Baa_SKU,ThunB2Baa_PDOs,AVGperPDO_ReqQ,AVGperPDO_InvQ,AVGperPDO_SKU,BOL_B2B Thun,BOL_B2B AA Thun,BOL_B2B P&P Thun,BOL_B2B Sorter Thun,BOL_B2B Sorter SM Thun,BOL_B2B Sorter BVB Thun,BOL_B2B Sorter riassortimenti WHS,BOL_B2C Thun,BOL_B2C Sorter Thun,BOL_B2C P2L Thun,BOL_Inbound Thun
12/10/2018,462044,453514,451933,19098,23266,38161,389349,11268,21650,34649,384384,11250,381733,7616,49734,16971,315028,59774,255254,2716,252538,11440,0,0,34.0340035,6.880681818,47.41435846,46.8161719,8.983356105,8051,2.247270581,2.20330481,1.88551195,3389,105.6516929,104.4398257,21.15186054,2983,12.99614495,12.86661527,2.159599075,1297,13.18430125,12.9103686,1.704587643,3771,24.75536161,24.20877016,6.042467139,,,,,,,,,,,
12/17/2018,257842,233923,232341,15368,21784,64024,163126,8908,20175,57296,145978,8892,156143,6983,43918,9254,102971,21465,81506,4179,77327,9003,0,0,18.12095968,3.8662668,24.5380264,21.89927718,4.481929604,6364,2.64607806,2.511557408,2.381583933,2639,49.57080925,42.20761079,10.26974952,2076,8.072064057,7.40658363,1.56227758,1124,13.96270544,13.72281922,1.721554994,3164,17.12841199,15.43310475,4.966115369,,,,,,,,,,,
12/24/2018,263168,256607,255713,8449,13747,21367,221012,7042,12832,16802,219056,7023,209681,11331,4646,2797,202238,26019,176219,58,176161,4377,0,0,50.4969157,13.1640393,119.8251429,118.9165714,27.65428571,1750,4.313285116,4.173962695,3.511229539,2627,182.171147,181.3001792,42.63530466,1116,10.4796748,5.536585366,1.178861789,123,9.984344423,9.964774951,1.309197652,511,31.85939203,30.97662589,9.50672157,,,,,,,,,,,
12/31/2018,241233,228324,227423,11373,13672,44155,171275,12131,12764,34632,167920,12107,152721,18554,3278,3026,146417,21510,124907,262,124645,5209,0,0,22.51831909,6.059750839,160.0364064,121.1638047,12.40953569,1311,4.89240427,4.806039355,3.521038033,3898,311.6853933,233.6320225,28.18258427,538,9.839590444,9.638225256,1.344709898,293,31.57563025,31.55252101,1.415966387,480,15.20362309,14.2014481,5.040527233,,,,,,,,,,,
1/7/2019,263704,256587,255070,18021,19918,60743,164730,18313,18401,56765,161688,18216,142366,22364,24740,18174,99452,17617,81835,1399,80436,9556,0,0,17.23660527,4.477187108,29.50632124,29.05388601,5.673989637,4825,4.723102938,4.541534559,3.256605369,4731,66.39894668,65.0875576,11.54970375,1519,10.7618742,10.7195122,1.931964056,1558,14.15389016,14.08237986,3.903318078,1748,14.87020151,14.38404818,4.913655297,,,,,,,,,,,
1/14/2019,424292,415839,414692,19191,15697,52098,339693,16804,14550,49709,333750,16683,324631,15062,26048,36947,261636,33798,227838,2407,225431,12023,0,0,28.25118523,6.172669051,36.22441692,35.62671577,7.228657516,8961,4.917374265,4.725669497,3.082299151,3062,94.03785148,92.39942322,18.76748378,2774,16.92418125,16.67249888,3.080753701,2229,6.574532592,6.511369378,1.477513896,3958,22.25943914,21.74766306,6.024753251,,,,,,,,,,,
1/21/2019,543365,528872,527757,23508,14426,29961,480697,18281,13309,28067,468156,18225,469126,11571,35747,38338,395041,58400,336641,5992,330649,15860,0,0,30.30876419,6.105989912,35.8604189,34.93808286,6.815318759,13082,4.165226782,3.994240461,2.765658747,2778,73.90379936,71.98558862,13.82388171,5343,11.53031212,11.43127251,1.649459784,3332,8.132289539,7.794871795,2.223961879,4407,23.34050965,22.67233896,5.537149242,,,,,,,,,,,
1/28/2019,381582.996,368183,367181,20380,14099,33472,316914.996,17097,13097,32303,304754,17027,304810.996,12104,12099,21012,271699.996,49542.996,222157,9865,212292,12929,0,0,24.51194957,5.833320442,31.33658847,30.15400432,6.858743703,9727,3.780137414,3.574640849,2.718301062,3202,41.44213996,39.86476597,9.33983839,6559,13.70355731,13.58036891,1.783267457,1518,7.387878788,6.8,1.665454545,1650,18.90823125,18.1917042,5.517249913,,,,,,,,,,,
2/4/2019,305028.998,297506,296335,18573,16631,24730,249619.998,14048,15436,23872,243080,13947,238351.998,11268,16451,27256,194644.998,19574.998,175070,5509,169561,11638,0,0,21.44870235,5.317236639,28.24075806,27.51338863,6.363388626,8440,3.523452158,3.398061288,2.556285178,3198,53.23182012,51.74494259,11.34089666,3658,9.991084695,9.90564636,1.599554235,2692,8.006698565,7.781818182,3.787559809,2090,16.74009165,16.27101874,4.829141562,,,,,,,,,,,
2/11/2019,277623,270177,269003,17772,15302,32568,216597,13156,14128,31187,210628,13060,207028,9569,12672,67942,126414,14722,111692,6210,105482,10979,0,0,19.72829948,4.107751161,24.48876272,23.82126804,4.572391767,8454,3.78970297,3.660594059,2.552079208,2525,31.81655423,30.62791905,8.165023352,3854,32.18274358,31.92098885,1.542898691,2063,7.100512416,6.894757588,1.578242018,2537,15.84322106,15.35293782,4.306206189,,,,,,,,,,,
2/18/2019,245942,240625,239486,15120,17795,30429,185444,12274,16642,29146,181460,12238,178399,7045,10538,41048,126813,14148,112665,5814,106851,8841,0,0,20.97545527,5.279267051,25.42382785,24.88698874,6.00541542,7017,3.862390351,3.743421053,2.485745614,1824,32.39765625,31.61145833,8.924739583,3840,26.07590361,25.91927711,3.353012048,1660,7.057350033,6.735662492,1.518127884,1517,16.44395065,15.99615283,5.025603608,,,,,,,,,,,
2/25/2019,304484,299294,298022,15503,17949,36590,236425,13520,16663,35219,232816,13324,230826,5599,26987,60524,143315,16452,126863,3046,123817,9110,0,0,25.95225027,6.117563117,30.50832672,30.05366112,6.862939466,7566,3.626295337,3.516839378,2.465025907,1544,52.38816524,51.85857834,13.75027912,2687,27.87278369,27.60593972,5.088652482,2256,10.36141822,9.821959588,1.333587495,2623,20.01475237,19.59773446,5.73188883,,,,,,,,,,,
3/4/2019,286218,278381,276898,19141,32823,46984,196555,9856,31322,44556,191194,9826,192301,4254,51188,45101,96012,9059,86953,6171,80782,12861,0,0,15.2830262,2.87668144,17.16973214,16.696875,3.009464286,11200,2.561107766,2.521974714,1.981336544,1661,28.13971695,27.94399277,6.642878651,3321,13.93163891,13.77972539,1.644756062,3423,11.48137343,10.55543088,1.34986535,4456,15.36211082,14.86348285,4.02944591,,,,,,,,,,,
3/11/2019,222641,218853,217560,15007,20608,40968,151091,9974,19292,39624,148677,9967,146790,4301,23829,31418,91543,6545,84998,8741,76257,9083,0,0,16.63536277,3.130133216,19.10188679,18.79180221,3.308913468,7685,3.076537911,3.054363376,2.147353362,1398,25.77003092,25.49845375,5.485240371,3557,12.58319936,12.28737942,1.497990354,2488,14.52865854,14.11341463,1.33597561,1640,14.89897401,14.55800274,4.297058824,,,,,,,,,,,
3/18/2019,289953,284805,283747,15022,14312,37008,230229,8404,13253,35609,226499,8386,227843,2386,46168,37101,144574,27917,116657,3559,113098,9635,0,0,23.89423975,4.686455631,25.53917722,25.12397713,4.905279677,8921,3.341736695,3.305322129,1.952380952,714,40.11367473,39.68036016,8.579065841,3554,16.83900129,16.14076625,2.582866982,2323,15.16228647,14.98423127,2.388304862,3044,19.68027257,19.26991482,5.11802385,,,,,,,,,,,
3/25/2019,262115,246742,245635,17043,17164,31208,203097,10646,16057,29302,189674,10602,196167,6930,19720,48376,128071,13465,114606,4985,109621,11445,0,0,17.74547837,3.435823504,22.01649832,20.52558923,3.914590348,8910,2.733727811,2.678895464,1.753057199,2535,29.20449851,28.77117283,6.501032821,4357,21.49716281,16.78917503,1.641641205,2291,8.697170645,8.42749779,1.234748011,2262,15.54247861,14.56451996,4.099215779,,,,,,,,,,,
4/1/2019,465471,441366,440146,22835,17385,43893,392858,11335,16164,41792,370884,11306,389627,3231,62491,83754,243382,32806,210576,9092,201484,16854,0,0,23.30948143,3.814050077,24.4556239,23.08347979,3.923675621,15932,3.504338395,3.381778742,1.919739696,922,33.0941881,32.36341364,6.451885123,7347,21.14929507,17.1490433,1.717019134,3972,13.54411446,13.41339692,1.797095166,4613,20.51019871,19.38790192,4.605474405,,,,,,,,,,,
4/8/2019,392252,382026,380691,16305,17584,76037,285768,12863,16248,71831,279855,12757,282110,3658,29362,36668,216080,28302,187778,5951,181827,10192,0,0,28.03846154,4.723018053,30.62418584,29.98599653,4.978940512,9212,3.732653061,3.697959184,2.317346939,980,43.43196106,42.58081525,7.547759075,4931,20.16091954,19.58986416,2.903343783,1914,12.4034643,12.15462611,1.305872412,2367,24.47137416,23.75145158,6.563026784,,,,,,,,,,,
4/15/2019,333171,313635,312510,13937,14443,101868,209530,7330,13318,87688,204370,7134,206231,3299,29245,30334,146652,27771,118881,6588,112293,8894,0,0,23.55857882,3.971104115,26.79020525,26.1374383,4.26643284,7698,2.758361204,2.64548495,2.070234114,1196,29.61226969,28.90706621,5.673010731,4939,28.43913858,27.97284644,2.225655431,1068,17.50620934,16.88882318,1.447072738,1691,24.48659824,22.97902976,6.613822639,,,,,,,,,,,
4/22/2019,196757,192624,191676,11467,13981,46576,125367,10833,13033,44533,123307,10803,122372,2995,15482,16877,90013,24248,65765,1858,63907,6063,0,0,20.67738743,4.111990764,23.98510388,23.59408075,4.500588005,5102,3.116545265,3.048907388,2.048907388,961,46.91931286,46.40655908,8.444039563,1921,11.14770459,11.04125083,1.768463074,1503,9.228247914,8.721692491,2.433253874,1678,17.45110775,16.99902127,5.42557167,,,,,,,,,,,
4/29/2019,277091,270627,269310,13978,19339,57780,190636,9336,18006,55254,186748,9302,186324,4312,23972,37142,125210,8831,116379,5257,111122,7866,0,0,24.23582507,5.05453852,29.00435866,28.41049191,5.71014944,6424,2.992371706,2.941747573,2.133841886,1442,39.25477907,38.62049514,9.721090567,3191,23.57306226,23.37420584,2.123252859,1574,14.44122966,13.55033153,1.398432791,1659,20.33345599,19.76081837,5.717692081,,,,,,,,,,,
5/6/2019,320287,314540,313135,18053,17436,70118,223585,9148,16029,67908,220077,9121,219163,4422,25431,38817,154915,21265,133650,5219,128431,12167,0,0,18.37782527,4.128873182,20.70309843,20.37776308,4.449272624,10586,2.808349146,2.767868438,1.983554712,1581,37.50105758,36.95746181,8.652643948,4255,12.85332832,12.67920271,1.764197067,2659,6.922385621,6.74046841,1.522875817,3672,17.96118289,17.55502339,5.665181555,,,,,,,,,,,
5/13/2019,232288,225239,223971,12713,20495,50069,153262,8462,18219,48571,148752,8429,150221,3041,21548,22131,106542,15646,90896,3536,87360,7420,0,0,20.65889488,4.714016173,23.24052591,22.54818252,5.089559165,6465,3.182198953,3.146596859,2.171727749,955,39.41457944,38.51626168,10.07850467,2675,23.18398268,22.80952381,2.152597403,924,8.162595953,7.560013957,1.379972087,2866,18.73553518,18.07206037,5.929562607,,,,,,,,,,,
5/20/2019,352559,346555,345327,17305,18436,44672,277855,11596,17208,42770,273792,11557,273243,4612,27882,28141,217220,43519,173701,4047,169654,11275,0,0,24.63937916,5.239290466,27.38438408,26.98396312,5.6030871,9977,3.540061633,3.487673344,2.442989214,1298,55.63701799,55.00128535,10.94498715,3890,9.526944176,9.401097128,1.559212649,3099,9.123828648,8.74497992,2.84270415,2988,20.56788474,20.1394295,5.58845059,,,,,,,,,,,
5/27/2019,240554,234451,233354,12688,16253,39529,173574,11198,15156,37505,169522,11171,170492,3082,22610,28218,119664,12986,106678,2986,103692,7133,0,0,24.33506239,4.51030422,27.84452066,27.1892863,4.872774784,6123,3.059405941,3.01980198,2.312871287,1010,45.81828571,45.03161905,9.159619048,2625,13.60182517,13.29394813,1.677233429,2082,15.46610169,14.54378531,1.624293785,1416,19.43443622,18.85927973,5.259165921,,,,,,,,,,,
6/3/2019,185153,176766,175557,10796,17020,55404,101237,11492,15799,50469,97834,11455,99174,2063,15086,23638,60450,11552,48898,3576,45322,5423,0,0,18.6662364,4.340586391,20.23546215,19.54560294,4.473576821,4901,3.932950192,3.890804598,3.091954023,522,29.4757517,28.657129,8.700775946,2062,38.16530278,37.75613748,1.936170213,611,6.766606822,6.118940754,1.257181329,2228,17.44972407,16.5473763,5.791413338,,,,,,,,,,,
6/10/2019,305934,291923,290720,12169,18298,69420,208114,10102,17095,65997,197540,10088,205559,2555,17424,14530,173605,24163,149442,5751,143691,6548,0,0,31.78283445,8.407605376,36.56332266,34.69459267,9.443258627,5622,2.759179266,2.68574514,2.11987041,926,58.03604806,55.02169559,15.95660881,2996,25.53846154,24.75670841,3.313059034,559,8.421383648,7.91920658,1.660377358,2067,25.63883985,24.36519546,8.474485078,,,,,,,,,,,
6/17/2019,329863,321014,319544,12407,26908,55689,238748,8518,25438,52135,233476,8495,237243,1505,20657,17335,199251,33072,166179,2792,163387,6393,0,0,37.34522134,12.15110277,39.64622326,38.77473262,12.78542781,5984,3.679706601,3.540342298,2.870415648,409,96.38894277,94.44907856,32.51794374,2062,14.25620496,14.11208967,4.115292234,1249,7.737747849,7.350542462,1.61466517,2673,27.29051252,26.43199536,9.425194891,,,,,,,,,,,
6/24/2019,243815,232159,230466,14392,29152,53763,150218,10682,27459,48314,144069,10624,145284,4934,21589,10279,113416,17776,95640,4267,91373,7950,0,0,18.89559748,5.634716981,21.49807635,20.64412548,6.060076946,6758,4.140939597,3.823825503,3.223154362,1192,38.62776455,37.60258591,11.10888057,2939,17.25423729,14.22711864,2.474576271,590,6.682254568,6.38123258,2.119851347,3229,17.32969951,16.37735849,5.80293501,,,,,,,,,,,
7/1/2019,316308,308779,307349,16602,19871,50663,230094,15680,18441,47449,225822,15637,219791,10303,12329,11823,195639,15366,180273,3598,176675,9359,0,0,24.58510525,5.929052249,30.69706704,30.14078212,6.692458101,7160,4.684402001,4.552978627,3.443383356,2199,48.33415719,47.84849234,10.65175482,4046,17.91566265,16.80873494,2.030120482,664,5.034693878,4.511020408,1.41755102,2450,19.44640527,18.90424408,5.73659355,,,,,,,,,,,
7/8/2019,309524,301051,299812,22811,16457,12630,258520,21917,15214,9028,253701,21869,244260,14260,40928,17021,186311,23925,162386,6060,156326,14971,0,0,17.26805157,4.372587002,21.61975571,21.22711984,4.829969906,11298,3.882384971,3.778110536,2.965695617,3673,45.67419038,45.14892051,10.22914622,4076,7.339171294,6.823579667,1.531396839,2341,8.381684081,8.158778939,1.903298504,4881,13.71075255,13.27760878,4.24092933,,,,,,,,,,,
7/15/2019,219818,208573,207177,17736,21671,16176,158455,23516,20275,10319,153100,23483,147965,10490,19252,11367,117346,22693,94653,3419,91234,8462,0,0,18.72547861,4.416095486,26.55033196,25.68562713,5.277947246,5573,3.631014192,3.445482866,2.75354794,2889,43.92293303,43.37972316,9.277216611,2673,15.72128852,12.83753501,2.043417367,714,8.844464776,8.246111619,1.444190302,2186,12.55974265,11.83404182,4.212488511,,,,,,,,,,,
7/22/2019,226562,215739,214509,18112,16567,13558,172733,23704,15337,10686,165703,22783,162478,10255,17012,15605,129861,39185,90676,3488,87188,10389,0,0,16.62652806,4.012802002,22.7911348,21.84962828,4.717632206,7129,3.145705521,3.048159509,2.471472393,3260,38.6900149,37.97853949,7.76661699,3355,11.29725931,9.113141251,1.516514406,1423,7.059549128,6.541897065,2.304125904,2351,12.7449162,12.06916201,3.994860335,,,,,,,,,,,
7/29/2019,235028,228823,227753,16821,15106,14163,186880,18879,14036,12174,182697,18846,178650,8230,16066,14038,148546,40433,108113,2648,105465,10068,0,0,18.5617799,4.723083035,23.50967233,22.97670746,5.40071062,7599,3.333333333,3.279465371,2.637505063,2469,43.15207909,42.8839779,10.01337598,3439,11.79948586,10.22793488,2.072836332,1167,5.506181089,5.073838958,1.398262613,2993,14.16079401,13.72444793,4.449740557,,,,,,,,,,,
8/5/2019,400499,387883,386856,20202,14318,21741,346517,17923,13291,17344,338322,17899,339738,6779,22094,25819,291825,39440,252385,3620,248765,13189,0,0,26.27333384,5.349533702,30.05732991,29.33902504,5.77828895,11303,3.595440085,3.55514316,2.779957582,1886,61.85344459,61.32135216,10.92682927,4674,10.56835347,8.918429003,2.213746224,2648,5.689525245,5.372268274,2.104496358,3981,20.03739397,19.35717512,5.029563821,,,,,,,,,,,
8/12/2019,57331,56427,55686,7894,9875,13747,20837,12872,9134,12915,20799,12838,16582,4255,1594,13403,1585,86,1499,8,1491,2502,0,0,8.32813749,3.684252598,13.74958541,13.73300166,4.932835821,1206,3.283179012,3.269290123,2.522376543,1296,113.0714286,113.0714286,48.35714286,14,26.55841584,26.54455446,9.067326733,505,2.310043668,2.291120815,1.008733624,687,7.449077683,7.239282931,3.808521694,,,,,,,,,,,
8/19/2019,269135,255306,254247,18404,15691,20330,222301,10813,14632,16040,212799,10776,213087,9214,19252,30764,163071,30615,132456,7484,124972,12953,0,0,17.1619702,4.766231761,20.10444382,19.22681385,5.149259364,10599,3.913338997,3.82837723,3.041631266,2354,30.42797075,29.59616088,8.209689214,5470,11.94027899,10.38448126,2.265911072,2294,6.791887125,6.374603175,1.577425044,2835,14.79974658,13.9806082,4.690722785,,,,,,,,,,,
8/26/2019,221499.002,215358,214194,15057,16303,27531,165607.002,12058,15139,25764,161263,12028,155809.002,9798,28383,29044,98382.002,21423,76959.002,3345.002,73614,9465,0,0,17.49698912,4.203803487,25.14670788,24.47562944,5.129115558,6196,2.997858672,2.940960538,2.449984705,3269,34.94838334,34.06813489,8.962147281,2906,17.8,17.1369863,2.161643836,1460,15.4431694,15.09781421,1.409836066,1830,14.90039376,14.40236173,4.491093469,,,,,,,,,,,
9/2/2019,254182,249267,247809,15086,22795,31657,183440,16290,21319,29592,180645,16253,178423,5017,16778,23645,138000,45112,92888,1996,90892,9620,0,0,19.06839917,5.041164241,22.70301565,22.3618781,5.651100649,7859,2.847813742,2.783077797,2.319136854,1761,51.25361272,50.8533237,12.30960983,2768,10.21727884,9.653388515,2.471288153,1933,5.320772641,5.167827739,1.761241292,3158,17.17807847,16.74821514,5.328143061,,,,,,,,,,,
9/9/2019,180374,176384,175158,11272,16630,27737,126626,9381,15404,25840,124556,9358,120523,6103,8709,17200,94614,17629,76985,2498,74487,6439,0,0,19.66547601,5.675570741,27.3232827,26.8746316,7.197914305,4411,3.009368836,2.964497041,2.364398422,2028,42.85398434,42.54030401,12.36158452,2171,19.62695925,18.6938349,3.28631139,957,6.784099766,6.468433359,1.378020265,1283,16.42220002,15.95294759,5.647742756,,,,,,,,,,,
9/16/2019,188052,185180,183957,10751,18609,25784,137750,5909,17386,24452,136215,5904,135268,2482,6790,15820,112658,30145,82513,2957,79556,6077,0,0,22.66743459,6.632878065,26.20964929,25.91997675,7.446812633,5161,2.709606987,2.665938865,2.046943231,916,31.09478673,30.96018957,9.962085308,3165,27.04136691,26.42715827,4.959532374,1112,7.673076923,7.236425339,1.570135747,884,17.78712406,17.38890977,6.187969925,,,,,,,,,,,
9/23/2019,263905,261468,260289,15691,15673,26857,214803,6572,14494,25767,213468,6560,212043,2760,20505,24210,167328,18021,149307,4190,145117,11431,0,0,18.79126936,4.030268568,20.7519084,20.62340967,4.290369935,10218,2.275350371,2.25721352,1.83924155,1213,44.81181502,44.63138198,7.799786153,3741,6.911201393,6.760882182,1.775101567,3446,6.791817882,6.752226988,2.818541735,3031,17.10455642,16.8786259,4.571214393,,,,,,,,,,,
9/30/2019,196559,191881,190518,12024,18128,36961,135595,5875,16753,33286,134627,5852,133538,2057,13183,13321,107034,15280,91754,3649,88105,7419,0,0,18.27672193,5.551691603,20.33780079,20.19174535,6.022540359,6566,2.411488863,2.400937866,1.927315358,853,33.1671292,33.00678384,10.54209066,3243,7.008210181,6.821565408,1.360153257,1827,8.805481283,8.739973262,1.919117647,1496,16.66511313,16.14634353,6.03347174,,,,,,,,,,,
10/7/2019,292757,290244,288837,14417,17950,40018,229640,5149,16543,38688,228494,5112,226861,2779,35555,10649,180657,21692,158965,7599,151366,9812,0,0,23.40399511,5.731349368,25.41290467,25.28811471,6.054889661,8927,3.140112994,3.103954802,2.46779661,885,43.69074656,43.57477652,11.40589514,4139,8.183817753,7.945797329,1.531029065,1273,10.13001422,10.03584637,1.392318634,3515,20.77398282,20.49960946,6.240076688,,,,,,,,,,,
10/14/2019,379140,319431,317840,17673,20505,30631,322547,5457,18914,29561,263941,5424,316747,5800,65743,11461,239543,21535,218008,5455,212553,12717,0,0,25.3634505,4.38609735,28.51008101,23.23789379,4.574437444,11110,3.609209708,3.589296826,3.084007467,1607,54.9474409,49.87766812,9.008951113,4357,4.42492378,4.160442073,1.703125,2624,15.91910874,7.25090821,1.719786873,4129,21.69874024,18.19477854,4.83041669,,,,,,,,,,,
10/21/2019,494052,487717,485859,15925,21813,26741,441081,4417,19945,25939,435582,4393,437635,3446,53431,16791,367413,23595,343818,5399,338419,10919,0,0,40.48804836,5.72405898,44.94293033,44.38145492,6.117110656,9760,2.973252804,2.956859362,2.414150129,1159,83.92651757,83.44180739,10.98128708,4382,8.658947368,7.267894737,1.530526316,1900,15.64836113,15.44335825,2.494249569,3478,31.87928138,31.35369006,5.749903063,,,,,,,,,,,
10/28/2019,380384,374687,373129,20148,20155,10891,344354,4984,18597,10362,339214,4956,341303,3051,109973,24905,206425,38567,167858,9483,158375,14873,0,0,23.08518792,4.099172998,24.43945705,24.07928756,4.210068946,13924,3.214963119,3.083245522,2.472075869,949,35.70645826,35.2518035,7.320680179,5822,8.73580864,8.051053195,1.919314531,2801,20.36276174,20.2778721,2.00415016,5301,19.19828931,18.81755975,4.075421384,,,,,,,,,,,
11/4/2019,447405,440136,438239,18421,22334,38407,380393,6271,20437,37352,374197,6253,375092,5301,91052,21113,262927,29118,233809,4047,229762,13231,0,0,28.75058575,4.632076185,32.74196927,32.20626746,4.943784916,11456,2.989859155,2.956619718,2.62028169,1775,52.63912176,52.34411178,9.475648703,5010,9.370018975,7.460151803,1.636148008,2108,21.11987091,20.97395113,1.317196865,4338,25.0157194,24.51342582,5.337267845,,,,,,,,,,,
11/11/2019,412722,400150,398475,18982,21369,22167,360712,8474,19658,17816,352541,8460,354477,6235,52375,32984,269118,53889,215229,4488,210741,13494,0,0,26.73084334,6.137468505,31.93774214,31.20722588,6.97233985,11099,2.600835073,2.574530271,2.268475992,2395,58.00427447,57.37165354,14.08841395,4445,15.12696246,13.95392491,2.976791809,2930,14.05102041,13.55182599,1.622180451,3724,22.1718154,21.4071348,5.797668296,,,,,,,,,,,
11/18/2019,373784,368248,366659,15169,20484,24542,323077,5681,18895,23362,318736,5666,314757,8320,21831,17523,275403,45860,229543,2544,226999,10140,0,0,31.89023669,7.666765286,40.08206107,39.5370229,8.955597964,7860,3.65,3.625,3.223684211,2280,99.4072298,98.95610476,22.14754703,2711,10.48513514,10.03738739,2.401351351,2220,7.604984636,6.899283032,1.713212701,2929,25.22253692,24.74334075,6.945849349,,,,,,,,,,,
11/25/2019,411293,407473,404921,31916,40188,29412,324940,16753,37636,27827,322746,16712,284870,40070,61732,25227,197911,49705,148206,5783,142423,21308,0,0,15.23634316,3.94987798,26.87017279,26.69700689,5.133131904,10591,3.739292713,3.705701222,2.780535598,10717,48.72720695,48.5923782,10.10130246,4146,8.721832439,8.565827487,2.125877012,2423,15.27250124,15.04947787,1.82347091,4022,13.0610339,12.8572921,4.024343917,,,,,,,,,,,
12/2/2019,515354,473663,470603,24534,44907,38035,419455,12957,41839,35411,380449,12904,402809,16646,34633,143477,224699,35960,188739,4310,184429,14696,0,0,28.54171203,4.804164398,48.80758512,44.10020599,6.863080092,8253,2.582647835,2.558435511,2.166847742,6443,65.92192104,65.17177372,13.32262817,3394,47.14593536,35.57917075,2.752530199,3063,19.29955457,18.8123608,1.666481069,1796,21.37090471,19.51114252,4.956635623,,,,,,,,,,,
12/9/2019,383696,377000,375315,19182,21564,23031,330843,8258,19873,20700,326518,8224,320139,10704,35162,20147,264830,44388,220442,4675,215767,12908,0,0,25.63084909,7.38689185,37.08746525,36.62326228,9.944045412,8632,2.503274088,2.428905519,2.22474275,4276,68.29402717,67.5526788,19.83619585,3901,7.49516129,7.377822581,1.87016129,2480,15.60906264,15.24300311,1.696135051,2251,20.39950029,19.95348466,6.516187337,,,,,,,,,,,
12/16/2019,412808,403425,401606,21339,24382,21740,355363,11323,22563,18342,349395,11306,347236,8127,33708,22143,291385,27481,263904,5505,258399,14123,0,0,25.16200524,5.001982582,32.87285809,32.3343747,6.002177412,10563,2.282865169,2.204213483,2.034269663,3560,67.37216828,66.57212205,11.50693481,4326,8.107669059,7.922176048,2.052512278,2647,9.560724234,9.077158774,2.281058496,3590,19.67461718,19.14711635,4.63774269,,,,,,,,,,,
12/23/2019,230746,221564,220617,11519,12622,4985,207629,5510,11675,3700,199758,5484,190628,17001,8844,2753,179031,18155,160876,3242,157634,7832,0,0,26.51315117,6.90819714,44.5080551,42.98739201,9.356992762,4283,4.796562412,4.413919414,3.952944491,3549,56.9188415,54.99108848,12.08052196,3142,9.630718954,9.071895425,2.022875817,306,10.58922156,10.24790419,1.796407186,835,20.58540909,19.67423101,5.866855775,,,,,,,,,,,
12/30/2019,199609,194965,193357,14028,21816,4725,167789,5279,20208,3921,163964,5264,143225,24564,6041,9124,128060,18480,109580,3760,105820,9178,0,0,17.67639932,5.721427476,43.41337191,42.81222887,10.97655858,3669,4.158106196,3.784906983,3.138459226,5509,55.1895172,54.45557863,14.09211028,2604,11.29060958,11.01065891,2.263565891,549,10.59972789,10.42321995,2.214421769,516,14.47280356,13.9839163,4.815827912,,,,,,,,,,,
1/6/2020,352364,346883,346009,23155,14684,9604,312749,15327,13810,8585,308318,15296,291784,20965,31659,18239,241886,28154,213732,5272,208460,15300,0,0,20.44235294,4.367908497,29.18783757,28.88427686,5.176035207,9998,3.950961901,3.687665032,2.844021124,5302,63.20667894,62.52616356,10.53720747,3803,8.661113547,8.51775537,1.60105217,2281,8.096320899,8.065661727,2.050332141,3914,15.45387002,15.16065731,3.92841222,,,,,,,,,,,
1/13/2020,240369,235598,233447,20010,25195,4538,198298,12338,23014,3917,194200,12316,185089,13209,9908,27413,147768,14822,132946,7175,125771,12500,0,0,15.86064,4.57488,20.79480841,20.40026969,5.349252725,8899,3.667036934,3.504026659,2.661205221,3601,37.4391909,36.71858407,9.70391909,3955,13.81406011,13.55680082,2.845644422,1963,3.308956726,3.256625294,1.22039584,2981,12.33589558,11.99525382,4.049576971,,,,,,,,,,,
1/20/2020,236016,225761,224362,20955,15997,13336,191695,14988,14585,9801,185019,14957,178014,13681,42358,21370,114286,13906,100380,3754,96626,12602,0,0,15.21147437,3.674099349,20.06017579,19.3517016,4.10761776,8874,3.669796137,3.565450644,2.642167382,3728,41.38306166,39.58575478,9.13253012,2822,13.15888502,12.83763066,1.684320557,1435,9.172189734,9.008880225,1.789473684,4617,11.4286475,10.86765418,3.541194695,,,,,,,,,,,
